order_id,delivery_date,delivery_days,delivery_status,return_status,return_reason,refund_amount
510316,2024-04-17,3,On Time,No Return,Unknown,0.0
510317,2025-11-04,3,On Time,No Return,Unknown,0.0
510318,2025-06-05,5,On Time,No Return,Unknown,0.0
510319,2024-12-06,2,Late,No Return,Unknown,0.0
510320,2025-02-01,6,On Time,No Return,Unknown,0.0
510321,2024-05-24,4,Late,No Return,Unknown,0.0
510322,2024-06-19,2,On Time,No Return,Unknown,0.0
510323,2024-01-21,4,On Time,Returned,Damaged,23397.65
510324,2025-06-30,3,On Time,No Return,Unknown,0.0
510325,2024-01-07,2,On Time,No Return,Unknown,0.0
510326,2024-05-21,5,On Time,No Return,Unknown,0.0
510327,2025-09-16,6,On Time,No Return,Unknown,0.0
510328,2024-06-15,5,On Time,No Return,Unknown,0.0
510329,2025-11-17,7,Late,No Return,Unknown,0.0
510330,2025-04-10,3,Not Delivered,No Return,Unknown,0.0
510331,2025-03-17,4,Late,No Return,Unknown,0.0
510332,2025-01-21,5,On Time,No Return,Unknown,0.0
510333,2025-01-21,5,On Time,No Return,Unknown,0.0
510334,2025-04-30,4,Not Delivered,No Return,Unknown,0.0
510335,2024-12-27,7,Late,No Return,Unknown,0.0
510336,2024-09-09,8,Late,No Return,Unknown,0.0
510337,2025-09-20,4,Late,No Return,Unknown,0.0
510338,2025-11-28,8,Late,No Return,Unknown,0.0
510339,2025-04-28,8,Late,No Return,Unknown,0.0
510340,2025-04-16,7,Late,No Return,Unknown,0.0
510341,2024-07-15,7,Late,No Return,Unknown,0.0
510342,2025-05-11,3,On Time,No Return,Unknown,0.0
510343,2025-06-13,7,Not Delivered,No Return,Unknown,0.0
510344,2025-06-23,5,On Time,No Return,Unknown,0.0
510345,2025-09-29,7,Late,No Return,Unknown,0.0
510346,2024-10-14,6,Not Delivered,No Return,Unknown,0.0
510347,2025-03-10,5,On Time,No Return,Unknown,0.0
510348,2025-08-09,6,On Time,No Return,Unknown,0.0
510349,2025-10-14,7,Late,No Return,Unknown,0.0
510350,2024-09-13,4,On Time,No Return,Unknown,0.0
510351,2025-07-19,3,Late,No Return,Unknown,0.0
510352,2024-02-16,4,On Time,No Return,Unknown,0.0
510353,2025-04-30,4,Late,No Return,Unknown,0.0
510354,2024-05-23,3,Late,No Return,Unknown,0.0
510355,2025-05-29,4,Late,No Return,Unknown,0.0
510356,2025-06-21,1,On Time,No Return,Unknown,0.0
510357,2024-09-29,3,On Time,No Return,Unknown,0.0
510358,2025-01-01,6,On Time,No Return,Unknown,0.0
510359,2025-09-13,6,On Time,No Return,Unknown,0.0
510360,2024-10-26,5,Late,No Return,Unknown,0.0
510361,2025-10-30,4,On Time,No Return,Unknown,0.0
510362,2025-04-26,7,Late,No Return,Unknown,0.0
510363,2025-04-21,5,On Time,No Return,Unknown,0.0
510364,2024-06-13,4,Late,No Return,Unknown,0.0
510365,2024-02-17,3,On Time,No Return,Unknown,0.0
510366,2025-11-10,2,On Time,No Return,Unknown,0.0
510367,2024-08-01,7,Late,No Return,Unknown,0.0
510368,2024-04-23,6,On Time,No Return,Unknown,0.0
510369,2025-05-20,2,Late,No Return,Unknown,0.0
510370,2025-03-22,5,Late,No Return,Unknown,0.0
510371,2024-03-11,6,On Time,No Return,Unknown,0.0
510372,2024-09-29,6,On Time,No Return,Unknown,0.0
510373,2025-02-08,6,On Time,No Return,Unknown,0.0
510374,2025-12-01,4,Late,No Return,Unknown,0.0
510375,2024-08-18,7,Late,No Return,Unknown,0.0
510376,2025-10-31,5,Late,No Return,Unknown,0.0
510377,2024-10-19,4,On Time,No Return,Unknown,0.0
510378,2024-10-15,4,On Time,No Return,Unknown,0.0
510379,2024-07-11,7,Late,No Return,Unknown,0.0
510380,2024-08-18,5,On Time,No Return,Unknown,0.0
510381,2024-07-24,6,On Time,No Return,Unknown,0.0
510382,2025-05-23,5,On Time,Returned,Quality Issue,4920.55
510383,2024-01-17,6,On Time,No Return,Unknown,0.0
510384,2025-05-20,8,Late,No Return,Unknown,0.0
510385,2024-10-06,3,On Time,No Return,Unknown,0.0
510386,2024-01-09,6,On Time,No Return,Unknown,0.0
510387,2025-08-03,7,Late,No Return,Unknown,0.0
510388,2024-01-07,2,On Time,No Return,Unknown,0.0
510389,2025-06-08,4,Late,No Return,Unknown,0.0
510390,2025-07-28,5,On Time,No Return,Unknown,0.0
510391,2024-10-09,3,On Time,Returned,Late Delivery,1223.83
510392,2025-03-04,6,On Time,No Return,Unknown,0.0
510393,2024-08-31,6,On Time,No Return,Unknown,0.0
510394,2024-11-17,5,On Time,No Return,Unknown,0.0
510395,2024-05-09,3,On Time,No Return,Unknown,0.0
510396,2024-11-04,5,On Time,No Return,Unknown,0.0
510397,2026-01-03,3,On Time,No Return,Unknown,0.0
510398,2024-06-30,4,Late,No Return,Unknown,0.0
510399,2025-05-11,7,Late,No Return,Unknown,0.0
510400,2025-03-16,4,Late,No Return,Unknown,0.0
510401,2025-10-26,4,On Time,No Return,Unknown,0.0
510402,2024-02-14,7,Late,No Return,Unknown,0.0
510403,2025-09-26,5,On Time,No Return,Unknown,0.0
510404,2025-05-03,6,Late,No Return,Unknown,0.0
510405,2024-11-12,2,On Time,No Return,Unknown,0.0
510406,2025-05-01,3,Late,No Return,Unknown,0.0
510407,2024-04-11,5,On Time,No Return,Unknown,0.0
510408,2024-01-24,7,Late,No Return,Unknown,0.0
510409,2025-03-29,7,Not Delivered,No Return,Unknown,0.0
510410,2024-10-12,7,Late,No Return,Unknown,0.0
510411,2025-03-31,4,Late,No Return,Unknown,0.0
510412,2025-11-02,6,On Time,No Return,Unknown,0.0
510413,2025-09-03,6,On Time,No Return,Unknown,0.0
510414,2025-11-18,1,On Time,No Return,Unknown,0.0
510415,2024-02-05,7,Late,No Return,Unknown,0.0
510416,2025-07-04,5,Late,No Return,Unknown,0.0
510417,2024-01-15,5,On Time,No Return,Unknown,0.0
510418,2024-04-16,6,On Time,No Return,Unknown,0.0
510419,2025-10-21,7,Late,No Return,Unknown,0.0
510420,2024-04-02,6,On Time,No Return,Unknown,0.0
510421,2025-04-22,8,Late,No Return,Unknown,0.0
510422,2024-10-31,4,On Time,No Return,Unknown,0.0
510423,2025-10-06,5,On Time,No Return,Unknown,0.0
510424,2024-07-30,6,Not Delivered,No Return,Unknown,0.0
510425,2025-08-27,4,On Time,No Return,Unknown,0.0
510426,2024-03-28,6,On Time,No Return,Unknown,0.0
510427,2024-08-04,5,On Time,No Return,Unknown,0.0
510428,2024-05-02,4,Late,No Return,Unknown,0.0
510429,2024-05-19,4,Late,No Return,Unknown,0.0
510430,2025-01-18,7,Late,No Return,Unknown,0.0
510431,2025-03-05,2,Late,No Return,Unknown,0.0
510432,2025-12-27,7,Late,No Return,Unknown,0.0
510433,2024-11-16,7,Late,Returned,Changed Mind,4482.75
510434,2025-02-10,3,On Time,No Return,Unknown,0.0
510435,2024-09-05,6,On Time,Returned,Quality Issue,3602.5
510436,2024-12-18,8,Late,No Return,Unknown,0.0
510437,2025-09-07,4,Late,No Return,Unknown,0.0
510438,2025-09-21,3,On Time,No Return,Unknown,0.0
510439,2025-03-04,5,On Time,No Return,Unknown,0.0
510440,2024-01-23,7,Late,No Return,Unknown,0.0
510441,2025-06-02,3,On Time,No Return,Unknown,0.0
510442,2024-09-25,3,On Time,No Return,Unknown,0.0
510443,2025-07-16,3,On Time,No Return,Unknown,0.0
510444,2025-12-23,7,Late,No Return,Unknown,0.0
510445,2024-01-26,6,On Time,No Return,Unknown,0.0
510446,2025-12-12,6,On Time,No Return,Unknown,0.0
510447,2024-01-17,6,On Time,No Return,Unknown,0.0
510448,2024-01-26,6,On Time,No Return,Unknown,0.0
510449,2024-10-07,2,Late,No Return,Unknown,0.0
510450,2024-12-02,4,On Time,No Return,Unknown,0.0
510451,2025-07-09,9,Late,No Return,Unknown,0.0
510452,2025-02-08,4,Late,No Return,Unknown,0.0
510453,2024-02-11,4,On Time,No Return,Unknown,0.0
510454,2024-03-27,4,Late,No Return,Unknown,0.0
510455,2024-02-06,5,Late,No Return,Unknown,0.0
510456,2024-02-28,5,On Time,No Return,Unknown,0.0
510457,2025-09-16,6,On Time,No Return,Unknown,0.0
510458,2025-06-27,7,Late,No Return,Unknown,0.0
510459,2024-02-21,7,Late,No Return,Unknown,0.0
510460,2025-09-27,6,On Time,No Return,Unknown,0.0
510461,2024-10-24,4,On Time,No Return,Unknown,0.0
510462,2024-05-08,4,Late,No Return,Unknown,0.0
510463,2025-07-04,3,Late,No Return,Unknown,0.0
510464,2024-12-17,8,Late,No Return,Unknown,0.0
510465,2025-03-03,5,On Time,No Return,Unknown,0.0
510466,2024-06-24,9,Late,Returned,Changed Mind,2864.97
510467,2024-10-02,7,Late,No Return,Unknown,0.0
510468,2024-07-18,6,On Time,No Return,Unknown,0.0
510469,2024-05-07,4,Late,Returned,Late Delivery,140.67
510470,2024-10-03,6,On Time,No Return,Unknown,0.0
510471,2024-03-04,6,On Time,No Return,Unknown,0.0
510472,2024-03-03,4,On Time,No Return,Unknown,0.0
510473,2025-03-29,4,Late,No Return,Unknown,0.0
510474,2024-08-08,4,On Time,No Return,Unknown,0.0
510475,2025-08-08,5,On Time,No Return,Unknown,0.0
510476,2025-05-03,7,Late,No Return,Unknown,0.0
510477,2024-09-05,5,On Time,No Return,Unknown,0.0
510478,2024-04-16,4,On Time,No Return,Unknown,0.0
510479,2025-06-03,3,Late,No Return,Unknown,0.0
510480,2024-09-24,4,On Time,No Return,Unknown,0.0
510481,2024-09-05,8,Late,No Return,Unknown,0.0
510482,2024-08-20,4,Late,No Return,Unknown,0.0
510483,2025-03-30,3,On Time,No Return,Unknown,0.0
510484,2025-04-06,7,Late,No Return,Unknown,0.0
510485,2025-07-05,8,Late,No Return,Unknown,0.0
510486,2025-01-14,6,On Time,No Return,Unknown,0.0
510487,2024-01-30,6,Late,No Return,Unknown,0.0
510488,2024-11-06,5,On Time,No Return,Unknown,0.0
510489,2025-01-16,8,Not Delivered,No Return,Unknown,0.0
510490,2024-07-10,5,Late,Returned,Damaged,1248.73
510491,2025-10-05,4,Late,No Return,Unknown,0.0
510492,2024-04-28,7,Late,No Return,Unknown,0.0
510493,2025-05-11,4,On Time,No Return,Unknown,0.0
510494,2024-10-24,4,Late,No Return,Unknown,0.0
510495,2025-03-03,6,Late,No Return,Unknown,0.0
510496,2024-06-04,7,Late,No Return,Unknown,0.0
510497,2024-06-04,5,Late,No Return,Unknown,0.0
510498,2024-06-29,7,Late,No Return,Unknown,0.0
510499,2024-07-22,7,Late,Returned,Changed Mind,1120.78
510500,2024-09-15,4,Late,No Return,Unknown,0.0
510501,2025-02-22,5,Late,No Return,Unknown,0.0
510502,2024-06-21,5,On Time,Returned,Wrong Item,559.65
510503,2024-03-27,5,On Time,No Return,Unknown,0.0
510504,2024-03-15,5,On Time,No Return,Unknown,0.0
510505,2025-03-05,4,Late,No Return,Unknown,0.0
510506,2025-02-10,5,On Time,Returned,Changed Mind,6045.49
510507,2025-06-14,6,On Time,No Return,Unknown,0.0
510508,2025-09-25,3,On Time,No Return,Unknown,0.0
510509,2024-08-06,7,Late,No Return,Unknown,0.0
510510,2024-04-14,3,On Time,No Return,Unknown,0.0
510511,2025-12-11,3,On Time,No Return,Unknown,0.0
510512,2025-08-14,3,On Time,No Return,Unknown,0.0
510513,2024-12-10,7,Late,No Return,Unknown,0.0
510514,2024-12-04,6,On Time,No Return,Unknown,0.0
510515,2024-07-28,5,On Time,No Return,Unknown,0.0
510516,2025-05-06,5,Late,No Return,Unknown,0.0
510517,2024-08-21,5,On Time,No Return,Unknown,0.0
510518,2024-07-12,5,On Time,No Return,Unknown,0.0
510519,2024-04-12,4,Late,No Return,Unknown,0.0
510520,2025-02-20,6,On Time,Returned,Quality Issue,11673.04
510521,2026-01-04,5,On Time,No Return,Unknown,0.0
510522,2025-04-08,4,On Time,No Return,Unknown,0.0
510523,2024-07-19,7,Late,No Return,Unknown,0.0
510524,2025-07-13,5,On Time,No Return,Unknown,0.0
510525,2025-09-30,3,On Time,No Return,Unknown,0.0
510526,2024-01-25,5,On Time,No Return,Unknown,0.0
510527,2024-11-10,4,Late,No Return,Unknown,0.0
510528,2025-11-16,6,On Time,No Return,Unknown,0.0
510529,2025-07-17,6,On Time,No Return,Unknown,0.0
510530,2024-03-24,5,On Time,No Return,Unknown,0.0
510531,2024-06-25,7,Late,No Return,Unknown,0.0
510532,2024-09-03,1,On Time,No Return,Unknown,0.0
510533,2025-04-21,5,On Time,No Return,Unknown,0.0
510534,2024-04-14,6,On Time,No Return,Unknown,0.0
510535,2024-11-23,6,On Time,No Return,Unknown,0.0
510536,2024-05-26,6,On Time,No Return,Unknown,0.0
510537,2024-04-25,7,Late,No Return,Unknown,0.0
510538,2024-11-15,7,Late,No Return,Unknown,0.0
510539,2025-10-16,6,On Time,No Return,Unknown,0.0
510540,2024-05-05,5,On Time,No Return,Unknown,0.0
510541,2024-04-13,5,On Time,No Return,Unknown,0.0
510542,2025-08-07,7,Late,No Return,Unknown,0.0
510543,2025-05-15,7,Late,No Return,Unknown,0.0
510544,2024-05-27,4,Late,Returned,Quality Issue,917.76
510545,2024-04-21,2,Not Delivered,No Return,Unknown,0.0
510546,2025-05-04,6,On Time,No Return,Unknown,0.0
510547,2024-05-15,6,On Time,No Return,Unknown,0.0
510548,2025-02-11,8,Late,No Return,Unknown,0.0
510549,2025-05-24,4,Late,Returned,Quality Issue,2808.38
510550,2024-07-31,3,On Time,No Return,Unknown,0.0
510551,2024-12-29,3,Late,Returned,Wrong Item,1031.77
510552,2024-06-08,6,On Time,No Return,Unknown,0.0
510553,2025-10-10,4,On Time,No Return,Unknown,0.0
510554,2025-06-19,3,On Time,No Return,Unknown,0.0
510555,2025-07-05,5,On Time,No Return,Unknown,0.0
510556,2025-01-01,7,Not Delivered,No Return,Unknown,0.0
510557,2024-11-11,6,On Time,No Return,Unknown,0.0
510558,2025-04-22,4,On Time,Returned,Damaged,2956.11
510559,2025-10-03,6,On Time,No Return,Unknown,0.0
510560,2024-10-31,5,On Time,No Return,Unknown,0.0
510561,2024-12-11,5,On Time,No Return,Unknown,0.0
510562,2024-01-11,7,Late,No Return,Unknown,0.0
510563,2025-10-02,6,On Time,No Return,Unknown,0.0
510564,2025-07-14,7,Late,Returned,Late Delivery,1778.74
510565,2024-06-23,6,On Time,No Return,Unknown,0.0
510566,2025-02-27,4,On Time,No Return,Unknown,0.0
510567,2024-10-11,5,On Time,No Return,Unknown,0.0
510568,2025-01-26,3,On Time,No Return,Unknown,0.0
510569,2024-07-08,5,On Time,No Return,Unknown,0.0
510570,2024-11-25,7,Late,No Return,Unknown,0.0
510571,2024-01-17,6,On Time,No Return,Unknown,0.0
510572,2025-11-20,5,Late,No Return,Unknown,0.0
510573,2025-09-01,2,Late,No Return,Unknown,0.0
510574,2024-10-08,4,Late,No Return,Unknown,0.0
510575,2024-05-25,7,Late,No Return,Unknown,0.0
510576,2025-11-13,5,On Time,No Return,Unknown,0.0
510577,2025-12-04,5,On Time,No Return,Unknown,0.0
510578,2024-04-01,6,On Time,No Return,Unknown,0.0
510579,2024-08-23,5,Late,No Return,Unknown,0.0
510580,2025-03-31,5,Late,No Return,Unknown,0.0
510581,2024-05-20,3,On Time,No Return,Unknown,0.0
510582,2025-06-19,5,On Time,No Return,Unknown,0.0
510583,2024-12-10,7,Late,No Return,Unknown,0.0
510584,2024-06-07,3,On Time,Returned,Damaged,1606.66
510585,2025-09-03,5,On Time,No Return,Unknown,0.0
510586,2024-01-23,6,On Time,No Return,Unknown,0.0
510587,2024-09-22,5,Late,No Return,Unknown,0.0
510588,2024-06-16,8,Late,No Return,Unknown,0.0
510589,2024-11-08,4,On Time,Returned,Late Delivery,1937.74
510590,2024-03-23,2,On Time,No Return,Unknown,0.0
510591,2025-12-04,7,Late,No Return,Unknown,0.0
510592,2024-08-02,2,Late,No Return,Unknown,0.0
510593,2025-03-06,4,Late,No Return,Unknown,0.0
510594,2024-12-12,5,On Time,No Return,Unknown,0.0
510595,2024-12-28,4,On Time,Returned,Changed Mind,1154.49
510596,2025-11-12,3,On Time,No Return,Unknown,0.0
510597,2024-07-30,6,On Time,No Return,Unknown,0.0
510598,2024-12-05,4,On Time,No Return,Unknown,0.0
510599,2024-09-24,7,Late,No Return,Unknown,0.0
510600,2024-09-03,4,On Time,No Return,Unknown,0.0
510601,2025-08-11,7,Late,No Return,Unknown,0.0
510602,2025-01-30,1,On Time,No Return,Unknown,0.0
510603,2025-12-27,2,On Time,No Return,Unknown,0.0
510604,2024-12-06,4,Not Delivered,No Return,Unknown,0.0
510605,2024-10-07,2,Late,No Return,Unknown,0.0
510606,2024-09-11,6,On Time,No Return,Unknown,0.0
510607,2025-12-15,7,Late,No Return,Unknown,0.0
510608,2024-02-05,6,On Time,No Return,Unknown,0.0
510609,2024-05-15,5,On Time,No Return,Unknown,0.0
510610,2025-06-14,7,Late,No Return,Unknown,0.0
510611,2025-04-06,2,On Time,No Return,Unknown,0.0
510612,2025-02-06,8,Late,No Return,Unknown,0.0
510613,2025-06-16,5,Late,No Return,Unknown,0.0
510614,2025-02-24,8,Late,No Return,Unknown,0.0
510615,2024-05-03,7,Late,No Return,Unknown,0.0
510616,2024-05-31,3,On Time,No Return,Unknown,0.0
510617,2024-04-24,6,On Time,No Return,Unknown,0.0
510618,2024-08-27,4,On Time,No Return,Unknown,0.0
510619,2025-03-05,3,On Time,No Return,Unknown,0.0
510620,2025-06-03,3,Late,No Return,Unknown,0.0
510621,2024-07-03,5,On Time,No Return,Unknown,0.0
510622,2025-02-06,7,Late,No Return,Unknown,0.0
510623,2024-01-09,8,Late,No Return,Unknown,0.0
510624,2024-01-14,6,On Time,No Return,Unknown,0.0
510625,2024-06-01,9,Late,No Return,Unknown,0.0
510626,2025-10-23,7,Late,No Return,Unknown,0.0
510627,2024-10-03,2,Not Delivered,No Return,Unknown,0.0
510628,2025-11-02,7,Late,No Return,Unknown,0.0
510629,2024-10-16,3,On Time,No Return,Unknown,0.0
510630,2025-05-08,4,Late,No Return,Unknown,0.0
510631,2025-10-06,3,Late,No Return,Unknown,0.0
510632,2025-09-29,5,On Time,No Return,Unknown,0.0
510633,2025-07-30,6,On Time,No Return,Unknown,0.0
510634,2026-01-03,5,On Time,No Return,Unknown,0.0
510635,2024-02-04,4,On Time,No Return,Unknown,0.0
510636,2025-03-31,4,On Time,No Return,Unknown,0.0
510637,2024-09-07,7,Late,No Return,Unknown,0.0
510638,2024-05-24,5,Late,No Return,Unknown,0.0
510639,2025-02-08,4,Late,No Return,Unknown,0.0
510640,2025-12-31,6,On Time,No Return,Unknown,0.0
510641,2025-06-29,5,On Time,No Return,Unknown,0.0
510642,2024-06-21,9,Late,No Return,Unknown,0.0
510643,2024-04-19,6,On Time,No Return,Unknown,0.0
510644,2024-03-08,5,Late,No Return,Unknown,0.0
510645,2024-01-22,7,Late,No Return,Unknown,0.0
510646,2025-05-12,4,On Time,No Return,Unknown,0.0
510647,2024-07-02,5,On Time,No Return,Unknown,0.0
510648,2025-06-13,7,Late,No Return,Unknown,0.0
510649,2025-03-22,6,On Time,No Return,Unknown,0.0
510650,2025-06-15,7,Late,No Return,Unknown,0.0
510651,2026-01-03,7,Late,No Return,Unknown,0.0
510652,2025-05-11,9,Late,No Return,Unknown,0.0
510653,2024-11-13,7,Late,No Return,Unknown,0.0
510654,2025-07-30,2,Late,No Return,Unknown,0.0
510655,2024-05-16,7,Late,No Return,Unknown,0.0
510656,2025-04-15,5,On Time,No Return,Unknown,0.0
510657,2025-05-18,2,On Time,No Return,Unknown,0.0
510658,2024-09-22,3,On Time,No Return,Unknown,0.0
510659,2024-06-23,4,On Time,No Return,Unknown,0.0
510660,2025-02-17,8,Late,No Return,Unknown,0.0
510661,2025-12-08,6,On Time,No Return,Unknown,0.0
510662,2024-01-31,6,On Time,No Return,Unknown,0.0
510663,2025-03-30,6,On Time,Returned,Late Delivery,761.12
510664,2024-06-15,7,Late,No Return,Unknown,0.0
510665,2024-08-12,8,Late,No Return,Unknown,0.0
510666,2025-11-26,8,Late,No Return,Unknown,0.0
510667,2025-05-07,3,On Time,No Return,Unknown,0.0
510668,2024-10-13,7,Late,No Return,Unknown,0.0
510669,2024-03-25,4,Late,No Return,Unknown,0.0
510670,2024-05-08,4,On Time,No Return,Unknown,0.0
510671,2024-06-22,4,Not Delivered,No Return,Unknown,0.0
510672,2025-08-07,3,On Time,No Return,Unknown,0.0
510673,2025-08-19,7,Late,No Return,Unknown,0.0
510674,2024-04-06,7,Late,No Return,Unknown,0.0
510675,2025-01-17,3,On Time,No Return,Unknown,0.0
510676,2024-04-21,1,On Time,No Return,Unknown,0.0
510677,2024-06-16,4,On Time,No Return,Unknown,0.0
510678,2025-02-23,5,On Time,No Return,Unknown,0.0
510679,2025-10-08,7,Late,No Return,Unknown,0.0
510680,2024-06-08,5,On Time,No Return,Unknown,0.0
510681,2024-07-18,6,On Time,No Return,Unknown,0.0
510682,2025-04-26,6,On Time,No Return,Unknown,0.0
510683,2025-11-23,8,Late,No Return,Unknown,0.0
510684,2024-01-26,5,Late,Returned,Quality Issue,2392.68
510685,2024-04-26,8,Late,No Return,Unknown,0.0
510686,2025-02-07,5,Late,No Return,Unknown,0.0
510687,2024-05-13,5,On Time,No Return,Unknown,0.0
510688,2025-05-26,3,On Time,No Return,Unknown,0.0
510689,2024-10-14,8,Late,No Return,Unknown,0.0
510690,2025-03-07,5,On Time,No Return,Unknown,0.0
510691,2024-01-30,3,Late,No Return,Unknown,0.0
510692,2024-12-16,7,Late,No Return,Unknown,0.0
510693,2025-02-10,6,On Time,No Return,Unknown,0.0
510694,2025-09-01,6,On Time,No Return,Unknown,0.0
510695,2024-10-25,4,On Time,No Return,Unknown,0.0
510696,2025-07-25,5,On Time,No Return,Unknown,0.0
510697,2024-07-16,2,Late,Returned,Wrong Item,3625.76
510698,2024-06-09,5,On Time,No Return,Unknown,0.0
510699,2025-03-16,1,On Time,No Return,Unknown,0.0
510700,2024-04-14,4,Late,No Return,Unknown,0.0
510701,2025-05-16,2,Not Delivered,No Return,Unknown,0.0
510702,2024-10-19,8,Late,No Return,Unknown,0.0
510703,2024-03-14,5,Late,No Return,Unknown,0.0
510704,2025-01-26,6,On Time,No Return,Unknown,0.0
510705,2025-03-31,4,Late,No Return,Unknown,0.0
510706,2024-05-20,3,On Time,No Return,Unknown,0.0
510707,2024-09-12,8,Late,No Return,Unknown,0.0
510708,2024-04-18,6,On Time,No Return,Unknown,0.0
510709,2025-09-16,5,On Time,No Return,Unknown,0.0
510710,2025-12-16,4,Late,No Return,Unknown,0.0
510711,2025-05-30,6,On Time,No Return,Unknown,0.0
510712,2025-01-11,2,Late,No Return,Unknown,0.0
510713,2026-01-02,6,On Time,No Return,Unknown,0.0
510714,2024-06-10,7,Late,No Return,Unknown,0.0
510715,2024-04-02,6,On Time,No Return,Unknown,0.0
510716,2025-05-01,5,On Time,No Return,Unknown,0.0
510717,2024-07-31,4,Late,No Return,Unknown,0.0
510718,2024-06-29,3,Late,No Return,Unknown,0.0
510719,2025-08-11,3,On Time,No Return,Unknown,0.0
510720,2024-09-19,5,On Time,No Return,Unknown,0.0
510721,2024-10-04,5,Not Delivered,No Return,Unknown,0.0
510722,2024-01-28,4,On Time,No Return,Unknown,0.0
510723,2025-08-08,3,On Time,No Return,Unknown,0.0
510724,2025-08-23,6,On Time,No Return,Unknown,0.0
510725,2025-02-07,4,Late,No Return,Unknown,0.0
510726,2024-12-23,5,On Time,Returned,Damaged,2433.01
510727,2024-11-01,5,On Time,No Return,Unknown,0.0
510728,2024-01-15,5,Late,No Return,Unknown,0.0
510729,2024-02-13,1,On Time,No Return,Unknown,0.0
510730,2024-02-23,3,On Time,No Return,Unknown,0.0
510731,2025-12-22,3,On Time,No Return,Unknown,0.0
510732,2024-04-21,5,Late,Returned,Late Delivery,817.95
510733,2025-12-11,5,On Time,No Return,Unknown,0.0
510734,2024-08-25,3,On Time,No Return,Unknown,0.0
510735,2025-05-09,5,On Time,No Return,Unknown,0.0
510736,2025-11-09,4,Late,No Return,Unknown,0.0
510737,2025-04-23,4,Late,No Return,Unknown,0.0
510738,2025-08-06,3,On Time,No Return,Unknown,0.0
510739,2024-10-22,4,Late,Returned,Quality Issue,1811.14
510740,2025-05-01,6,On Time,No Return,Unknown,0.0
510741,2025-04-08,4,Late,No Return,Unknown,0.0
510742,2025-03-06,6,On Time,No Return,Unknown,0.0
